text,label,label_name,is_synthetic
i have no idea why but i get gastric pain when i feel stressed up,3,anger,0
i would already begin to feel calm again and think that the one drink worked,1,joy,0
i am feeling very confident as of late,1,joy,0
i have essentially at least in my mind solved these design problems i just don t fucking feel like working them out in all their iterations i just feel like i can t be bothered leave that shit to the junior designers,3,anger,0
i feel uncertain about everything,4,fear,0
i hope she feels my presence with her and is assured that her girl loves her fiercely,1,joy,0
i feel so un smart yo,1,joy,0
i feel like my relationship with christ has been shaky,4,fear,0
i am working for but that work requires opportunity certain freedoms of expression and of movement and i may sound paranoid by saying this but i feel those freedoms threatened and more and more each day,4,fear,0
i didnt feel much maybe just a sting but i was terrified because i didnt know if it was going to hurt or not if there would be a problem and if he knew what he was doing really who does in this situation,4,fear,0
i think if youre sad a top tip is to eat lots and lots and lots and lots of it until you feel very satisfied and a maybe a bit queasy,1,joy,0
im stressed angry upset to the point where im feeling numb but one more bad thing is sure to set me over the edge,0,sadness,0
i feel like myself whoever that is again and i m delighted about that,1,joy,0
i then immediately have feelings of guilt for having those selfish thoughts and my practical side appears how could i do that who would take care of the kids and my parents,3,anger,0
i went down superdrug it was usually make up or sometimes bunches of hair bands or if i was feeling brave some of them metal hair clips with the flowers stuck on,1,joy,0
i adore who watches my gift list and when he knows im feeling unloved he surprises me like this,0,sadness,0
i feel a bit of sadness or loss i just remind myself that love is never lost no person is every lost and all is well,0,sadness,0
i had this crazy idea that all of that water slogging around in my stomach would make me feel crappy so i kept my sips to an absolute minimum,0,sadness,0
i also love to be complimented substantially more when i feel like i look shitty,0,sadness,0
i am so burdened to be a spiritual father to all generations and i really feel impressed that each and every believer should do so,5,surprise,0
i feel absolutely splendid right now,1,joy,0
i feel a radiant and grounded presence of truth beauty and goodness,1,joy,0
i feel dull and tired and blah about this school stuff i thought so important at the start of the school year,0,sadness,0
ive slowed down i take time to listen to my child and be in the moment and not feel like i need to immediately update my status on fb about the cute thing she did,1,joy,0
i didn t really feel awkward at all,0,sadness,0
im not going to fix things with ml either by feeling awkward and frustrated and annoyed at some things she does,0,sadness,0
i remember feeling overwhelmed and noted the particular smell off the city mostly cigarettes and people with wafts of charred something,5,surprise,0
i didnt feel brave or confident coming out of the mass,1,joy,0
i spent a lot of my childhood feeling completely frightened of her but i remember a lot of good things too,4,fear,0
i had a quarrel with my parents i was convinced to be right,3,anger,0
my classmate got a b for his homework while i only got a c when we got the results he acted as if he did not merit this grade i found that his humility was hypocritical and i found it disgusting,3,anger,0
i made my own recipe cards and included little gift cards for friends far away so we could feel like we were having coffee and a delicious treat together if i can do this on the computer anyone can,1,joy,0
i were both feeling homesick so we decided to venture to a relatively new part of town,0,sadness,0
i volunteer at bard and always feel respected,1,joy,0
i feel like i m falling quicker and quicker but i m not quite sure what i m falling into i m calling it love because that s what it feels like since my heart is beating rapidly and i can t seem to keep this tiny little smile off my face no matter what hour of the day,1,joy,0
i always feel like i should look cute when i vote,1,joy,0
i feel obama is simply because hillary is so hated by so many,0,sadness,0
i miss everybody i am still feeling relieved because i am pretty sure i will be able to catch up on much needed sleep that has eluded me the last couple of days,1,joy,0
i get the feeling were being tortured,3,anger,0
ive been feeling an aching loss a void in my life in the place that she filled,0,sadness,0
i do like riding on brooms but there is something about just sitting and holding colin and feeling the wind in my hair that is quite pleasant,1,joy,0
i truly feel blessed to be sharing our first thanksgiving day together and we have many many blessings to be thankful for,1,joy,0
i almost feel like i missed this month but when thinking of what i actually did it sure wasnt wasted my sister got married,0,sadness,0
i didn t feel like there was something i missed and i take back all the things i said to make you feel like that and i just wish that i didn t feel like there was something i missed and i take back all the things that i said to you,0,sadness,0
i was a little teary and feeling a little sorry for myself,0,sadness,0
im feeling a bit distressed about it,4,fear,0
i know it is really hard on him to not be here i think he feels like he misses out on a lot with our sweet girl,1,joy,0
i seriously feel like a prisoner and i feel awfully gloomy when im in school thats why i always want to get out of the gates as early as possible,0,sadness,0
i feel like i should rely entirelly on gods word yet i am impatient to wait,3,anger,0
i am feeling mad at him as he didnt reply got me very worried,3,anger,0
i was not aware of his point of view as a white european who had undertaken this trip as a fulfillment of a childhood dream but maybe because of this awareness i was able to feel the tragic dawning marlowe experiences of humanitys ruthless rapacity and greed,0,sadness,0
i feel that i m indulging him at times nor does it help that when we started talking his approach was more friend zone friendly than an i want to date you approach,1,joy,0
i feel peaceful like i shall grow wings and fly away,1,joy,0
i feel like starting with my name is susanna but i dont want to be that boring,0,sadness,0
i feel with my precious little girls arms wrapped so tightly around my neck,1,joy,0
i dont know who wrote the following little note but this is how i feel today if u r offended by the following posting then you obviously have not lived long enough to be compromised on how you act or believe,3,anger,0
i was feeling extremely horny while out of town visting some friends of mine in south florida,2,love,0
i can feel dazed by all those choices so much so i find myself standing still in front of that blank page unable to make a move,5,surprise,0
i feel so beaten down,0,sadness,0
i am feeling some divine intervention at work here,1,joy,0
i was devestated would be a grave disservice to my feelings as i can never recall being quite so heartbroken again in my life,0,sadness,0
i feel like i got resentful and tired and i just wanted to talk to him so badly,3,anger,0
i had a feeling he wouldn t be friendly about it,1,joy,0
i feel amazed because when he watch his victim intensely the lying blonde has a pretty face like a girl his skin so smooth his lips so soft and pink and,5,surprise,0
i m being reserved kind i feel so loads and loads and loads of mood swings i am not caring eh,2,love,0
i feel aching andangry,0,sadness,0
i hope to see or feel a mad glint in your eye because some madness some pathological curiosity is needed,3,anger,0
i feel for you i feel sorry for those who think autistics have no ability to empathize,0,sadness,0
im not appreciative enough does not love and care for myself enough and does not feel contented of what i have now i will never be happy,1,joy,0
i am at a point where i dread anyone asking me for anything because i feel like it is just one more opportunity for me to fail at something and that is a very horrible place for me to be,0,sadness,0
i overslept and the hangover kicked in mid morning im still feeling extremely delicate,2,love,0
i feel that i am not accepted and am forced to hide this part of who i am,2,love,0
i feel somehow reassured to a href http www,1,joy,0
i must admit that tonight i am feeling a bit homesick for my little,0,sadness,0
i can see a lot of strain on people i can tell they are feeling pretty shitty or not what they are supposed to be pretending,0,sadness,0
i started to drape the ties on and get a feel for how it would look and i hated it,0,sadness,0
i feel a conection between my beloved letter and the beloved envelope that i have customized,1,joy,0
i have been starting to feel drained,0,sadness,0
i hate it i am feeling bothered by my boob size,3,anger,0
i feel whiney winey lush lush i just know everyone thinks im scummy and annoying,0,sadness,0
i think there s nobody there but when i reach there i feel suspicious,4,fear,0
i didnt know what to feel except ashamed of myself for not feeling sorrow,0,sadness,0
i set off feeling fab and ran first section pretty well,1,joy,0
im supposed to feel sympathetic to a child killer,2,love,0
i feel an emotional reaction but a lot of times that emotion is accompanied by a physical reaction as well,0,sadness,0
i mean change is great though unless i feel like i am not alone in what i experience with having high functioning autism it s scary to make decisions and to want to work on myself in order to be the person i want to be,0,sadness,0
i feel like im becoming the most dull witless stupid zombie by spending my life with him and his friends,0,sadness,0
i would want them to know either i feel it isn t that important to know who had hurt me this much anymore,1,joy,0
i am by no means very claustrophobic when crunched up like that i can t help but feel a little agitated,4,fear,0
i have been busy pleasing people which i currently feel so regretful about today,0,sadness,0
i thought id make a list of ways that you could celebrate today whether youre ready to be your creative self your activist self your worker self or you just need some ways to feel festive,1,joy,0
i am kind of feeling melancholy because of the recent tragedy in bontoc you know when we were there you do get the feeling that every turn is the last turn you are ever going to make in your life,0,sadness,0
i feel that the message is too lame or something,0,sadness,0
i feel wonderful after seeing all these sweet ribbon prices,1,joy,0
i start to daydream about accidentally hitting the end call button that i recently took up flossing after a year sabbatical and it has made me feel strangely superior,1,joy,0
i am feeling mega contented after sort of completing my project,1,joy,0
im just sick of feeling unwelcome here,0,sadness,0
i know i have been affected by it and the importance of beauty is embedded so deeply in me that i don t think i will ever stop feeling inadequate in some ways for not measuring up to society s narrow and unattainable view of beauty,0,sadness,0
i had picked oxbow in the kentucky derby two weeks ago but he turned up as the longest bet for the preakness today and i just had a feeling that the lucas stevens combination wouldnt be beaten,0,sadness,0
i know i have an international audience but even now i feel pleasantly shocked that i can reach certain parts of the world,5,surprise,0
i wanna tell you how i feel but im scared,4,fear,0
i just didnt feel inspired,1,joy,0
i feel nothing just empty until the nothing becomes something just a deep ache longing to be filled,0,sadness,0
i have nothing but respect for not only jerry sloan but the utah jazz as a whole i feel wronged that we were forced to stomach this series,3,anger,0
i wept with my grandparents who prayed for me by phone that i would feel gods presence to which i replied that i felt so punished,0,sadness,0
i feel like i should mention there was another sweet family with us,1,joy,0
i feel frightened or anxious,4,fear,0
i always feel like i need drugs after which is funny cuz its a health food store,5,surprise,0
i feel her longing to be touched and all that but really with the guy who wanted to control you and make you kill other people,2,love,0
i wonder why people feel the need to make up stories to be amazed at the miracles around us every day,5,surprise,0
i along happy peaceful feeling fantastic,1,joy,0
i hope you feel a little more glamorous after reading todays pinterest loves,1,joy,0
i came back from the holidays feeling invigorated and inspired,1,joy,0
i hate being in an environment where im constantly feeling rejected cast aside and forgotten e,0,sadness,0
i am still glad to help when someone asks makes me feel complacent at least i am good at something,1,joy,0
i just mean it in a logistics sort of way i feel like i cant take one more frantic non stop day,4,fear,0
i guess ill quit the predictions and quit feeling doomed,0,sadness,0
i have this crush on my bus mate and i feel strange about it because i used to despise him,4,fear,0
i feel like ive reached the point where we are doing more emotional damage than health fixing especially since you know we arent cathing,0,sadness,0
i remember feeling very very disturbed by the images,0,sadness,0
i do these days that makes me feel a little uncertain about the future the pressures that pierce me deep the feeling of being completely isolated from the world i used to glory in and all the thrills that go with it,4,fear,0
im feeling a craving for a naughty sweet snack this is what i choose,2,love,0
i hate myself for feeling so listless about my classwork,0,sadness,0
i don t feel like i m welcomed at home even though i am its different than before,1,joy,0
i mentioned in my last post i was still feeling completely exhausted on the weekend,0,sadness,0
i could not help feeling thatrupert meant to be rude to my father though his words were quite polite,3,anger,0
i started feeling better towards the afternoon and now i still intend to finish off some things in my to do list,1,joy,0
i am feeling somewhat melancholy over that,0,sadness,0
i feel like a kid that s been naughty,2,love,0
i do hear and old jam a wave of nostalgia floods over me i become giddy and feel like a jubilant teenager again,1,joy,0
im not too jazzed about the first image but even before i have finished this one i am already feeling proud,1,joy,0
i wish that i had listened to this album back in the day because i feel like i have missed out on so many listening opportunities it is not very often you come across an album that you like the whole way through,0,sadness,0
ive been a huge fan of twitter since i joined in and as my engagement with those that i follow has increased over time ive found myself feeling like this is a go to source for me for any number of content options news biz trends marketing you get the picture,1,joy,0
i feel like my songs are pretty lame and elementary but they like them,0,sadness,0
i feel heartbroken when he tells me that he feels that i dont love him when i really do love him,0,sadness,0
i am feeling a little uncertain as i am waiting to hear from my land lady to confirm a date and receive my contract,4,fear,0
im not going to tell you to feel loving feelings toward her,2,love,0
i feel like kierkegaard a hated and lonely philosopher,3,anger,0
i know that i am even more unworthy to facilitate your children and i feel truly anguished that my interference with your work has stunted damaged or destroyed the promise once instilled by your spirit in to them,0,sadness,0
i just want people to leave me alone and not make me special because i feel really vain and bad when people pay that much attention to me,0,sadness,0
i seem to wake up every day recently feeling immensely irritable and i cant quite work out why,3,anger,0
i am now feeling fine if not a bit worn out and tired from a few days of sickness,1,joy,0
i feel like i have a headcold and im groggy and even more exhausted today,0,sadness,0
i dont know how to explain to you all the emotions that i felt at that moment but i can assure you of one thing i didnt have to convince myself to feel passionate about dominican republic,2,love,0
i will come across a book that i feel has valuable information in it that i should keep for perusal at a later date,1,joy,0
i lie awake for hours and look at him and at times i feel so ashamed of my thoughts,0,sadness,0
i feel this strange shift between us the heat between us intensifying and i get excited my nerves bubbling up inside me,4,fear,0
i don t feel very reassured when the general environment at a recruiters doesn t look like an office one either,1,joy,0
im feeling shy to approach them,4,fear,0
i feel like a child with a most delicious treat while drinking it,1,joy,0
i still feel horrible,0,sadness,0
i feel incredibly disappointed in myself,0,sadness,0
i feel like it but i cant i cant give in i am just to stubborn and i must win,3,anger,0
i entered the temple feeling vaguely terrified,4,fear,0
i fall asleep these days feeling as if the day has been worthwhile,1,joy,0
this happened a year when i was having a hard time,1,joy,0
i look pretty today without feeling vain,0,sadness,0
i dunno i feel like ive been on opiates forever i dont even remember my carefree life before r or even with her as an infant when i didnt use anything its summer again which means im almost one year on this merry go round of addiction,1,joy,0
i didnt feel too needy i didnt feel too emotional,0,sadness,0
i feel petty a href http clairee,3,anger,0
i have some christmas undecorating to start but im in no hurry i like feeling festive,1,joy,0
i am is cornish and i feel so insulted and hurt to know that people my own age dont see what i see dont understand how much cornwall is important to their lives,3,anger,0
there was a cat on the street it had been run over and its head was open we passed beside it,3,anger,0
i feel an aching tiredness that goes down to my core,0,sadness,0
i feel comfortable enough doing presentations in front of professors and students i am a performer so its somewhat like the same thing most of my experiences back in grade school were hard when it came to presenting because i wasnt into it or got made fun of,1,joy,0
i know feel a sense of responsibility toward those whose family and homes were devastated by hurricane katrina,0,sadness,0
i never knew these feelings entertained by anyone that they did not however unknown to himself tinge the language of the person who imbibed them and thereby produce incalculable mischief,1,joy,0
i feel bad for pretty much everyone involved and am generally bummed to see violence take place perhaps most disturbing of all is the insidious if not predictable victim blaming that has taken hold in the days since the violent incident,0,sadness,0
i feel so idiotic right now,0,sadness,0
ive been more intensely feeling unloved,0,sadness,0
i feel the need to be productive,1,joy,0
i discovered out what created my wife feel lovedi was shocked,5,surprise,0
i go to bed feeling triumphant,1,joy,0
i feel that artists should be supportive of one another not stretching to find ways for others not to be able to express themselves in their love of art too,2,love,0
i did feel my heart rate increase after the baths and i am curious as to how they d work in the long run on a fat loss plan but between the cost of lbs of ice at a time and the increasingly low temperatures in my apartment i gave them up after a short run,5,surprise,0
i suppose thats why i feel so melancholy about the whole thing,0,sadness,0
i was slicing a knife through a creamy cheesecake and i could imagine exactly how it would feel in my eager mouth,1,joy,0
i love the sweet grateful people we serve and speaking with our members and meeting them in person always makes me feel invigorated,1,joy,0
i feel like im being punished for wanting to make some money,0,sadness,0
i feel so honored that my new blog is being noticed,1,joy,0
i wear it i feel super safe and calm,1,joy,0
i walked away feeling triumphant with my first purchase of new make up finally done,1,joy,0
i was annoyed this particular day as it seemad that the odds were not in my favour my grandfather added fuel to the fire,3,anger,0
i feel a bit triumphant about that,1,joy,0
i feel so guilty sometimes that he has to share me with the challenges life has thrown our way financially emotionally and most recently medically,0,sadness,0
i do not feel disadvantaged because i believe that as long as there is humanity in the subjects there is a potential for communication and the sharing of ideas and a potential to find a common ground in language,0,sadness,0
i feel honoured and very happy to become part of this wonderful team thanks to nadia,1,joy,0
i feel somewhat brave for posting this photo again,1,joy,0
i didn t feel all that trusting of anybody,1,joy,0
i tend to avoid the news because i often feel like it doesn t add value to my life and only makes me fearful anxious and slightly paranoid,4,fear,0
i feel foolish admitting how hard this hit me,0,sadness,0
im feeling terribly impatient,3,anger,0
i begin to feel a dull ache in my left side,0,sadness,0
im now wondering if that was supposed to be a metaphor for his feelings for neal im not convinced thats the case because he seemed pretty into her but who knows,1,joy,0
i was actually feeling very discouraged last week and then i bit the bullet and looked at this,0,sadness,0
im feeling adventurous today getting excited about my upcoming vacation so i thought why not dress for my mood,1,joy,0
i like frappes and shit when im feeling naughty but i drink tea daily,2,love,0
i know that when i eat horribly i feel horrible,0,sadness,0
i feel listless bored useless,0,sadness,0
i feel like all the unsuccessful endeavors in my friends lives are my fault,0,sadness,0
i write now it feels like furious abandonment to embrace a cliche,3,anger,0
i cannot describe to you the feeling of frantic alarm that overtook me,4,fear,0
id gotten the feeling that her friend hated me deeply for whatever id done to her,3,anger,0
when i was cycling past a parked car someone opened the door and nearly pushed me off my bike and into the traffic,4,fear,0
i feel the wind blow and i feel the love and presence of the rest of my divine family a href http soulbitesblog,1,joy,0
i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to,3,anger,0
i am now feeling like i want to be the raider that i once was a vital and important part of a team of peers,1,joy,0
i even cry over you when you never once made me feel happy for a whole day,1,joy,0
i feel so fucking rebellious all the rules and its so regimented like if class starts at theyre taking roll at,3,anger,0
i last talked to her and now i feel all bouncy again i shall sleep well tonight methinks,1,joy,0
i feel helpless like i want to hurl over and just cave in to the sadness trying to devour me,0,sadness,0
i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track,3,anger,0
i feel like all of the artists i love the ones i find truly talented seem to have a unique style that you can recognize from a mile away,1,joy,0
i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer,3,anger,0
i keep feeling so disgusted with myself,3,anger,0
i feel proud and dont regret going down the path that i went on,1,joy,0
i feel more than ever that the computers i pour code and art into are extensions of myself and thats pretty goddamned cool in my book but i am hopelessly romantic about creativity and prone to fits of stereotypical artist bullshit so grain of salt,1,joy,0
i feel like every day i walk around with so much stress and sadness that im literally amazed im still here that i still function that im still basically a friendly stable person,5,surprise,0
i personally feel to confront violent death with absolute openness for example on video which is not something i have managed to do yet,3,anger,0
im feeling afraid,4,fear,0
i am feeling quite disorganised and distracted and i wish i could answer some of the questions i seem to be unable to block out or forget or answer with logical answers uuuugh,3,anger,0
i remember feeling nervous that i wasnt progressing so i was so thrilled,4,fear,0
i feel for you my beloved master time will tell you this is true,1,joy,0
i feel quite needy have not recourse amp u http cabeal,0,sadness,0
id love to see this campaign go viral to help raise awareness and funds to support the hotline so more women and children can feel safe something most of us take for granted,1,joy,0
i must tell you i feel pretty stupid standing in my yard revving the motor letting it stop revving the motor and letting it stop times to get more inches of line,0,sadness,0
i feel extremely alone and isolated but the thing is is that nothing could be further from the truth,0,sadness,0
i must confess to fighting my way through reading the first half of the book and feeling much better going through the second half of the story,1,joy,0
i honestly never expected to feel so vulnerable,4,fear,0
i feel how totally utterly trusting and reliant on me you are i cant bear the idea of ever not being here,1,joy,0
i have reason to believe that my faith in trusting them has been betrayed by a lie or worse i start to doubt what my heart wants to feel this is where things get messy,0,sadness,0
i didnt have to convince myself he was my soulmate and i feel very reluctant to use that word regarding him because my chemistry with him actually is unlike anything ive ever experienced,4,fear,0
im home and feeling a bit low,0,sadness,0
i decided that i was feeling so horny that i would have to do something before i burst,2,love,0
i looked her deeply in the eyes and expressed to her that i loved her so deeply and that what she perceived as anger was my frustration at feeling inadequate to take care of her,0,sadness,0
i feel weird taking up time and making these sometimes terrible sounds that people have to hear,5,surprise,0
i feel the near and lively presence of the well loved past,1,joy,0
i feel obnoxious for saying that,3,anger,0
i realized that i m feeling artistic in the extreme because the justice center has not been very kind to me lately,1,joy,0
i feel like i want to be very very rebellious until they regret of what they have done to their single daughter,3,anger,0
i express zooms on with all its faults and foibles and entertains non stop in a rather odd manner where you are left feeling rather inadequate that something is not fully right that something better could have been done with a little bit of application a little bit of better storytelling,0,sadness,0
i feel fearful and then actually do that one thing it usually turns out to be a good thing,4,fear,0
i let every angry thought run through my head crying as i sat with those feelings and then i convinced myself to let them go,1,joy,0
i have a heart to serve to better their situation but in that moment i feel so helpless,4,fear,0
i feel grumpy to wake up so early,3,anger,0
i could feel the aching starting earlier in the day,0,sadness,0
i was sitting in church this morning and looking around at the various people scattering the pews and wondering how many of them were feeling beaten down right at this moment,0,sadness,0
im really praying and concentrating and im just inundated in thoughts that i feel should be devoted much time to,2,love,0
i feel is determined by the thoughts i allow to dominate my thinking,1,joy,0
the day i received the key of my apartment and we could enter in it,1,joy,0
i feel an aching gap in my heart,0,sadness,0
i needed to feel energetic and confident,1,joy,0
i feel unloved you are there to remind me you love me,0,sadness,0
i was feeling that we had two too many as it was but oh well,1,joy,0
i feel like i find this graceful yet sharp peace within myself but then it seems to dissappear so quickly when that peace within the heart that feels like its breaking,1,joy,0
i feel like a tortured artist when i talk to her,3,anger,0
i feel like it wasnt that bad but i probably wouldnt have told you that in the moment,0,sadness,0
i found myself feeling fairly ignored sort of taken for granted you know,0,sadness,0
i love the way he talks sometimes i feel shy when i was inside him,4,fear,0
i had pocket qq and was feeling pretty confident lol,1,joy,0
i want to tell everyone exactly how im feeling but as soon as i start to i feel ten times more pathetic and stop talking,0,sadness,0
im so excited for you to try my mineral makeup starter kit and feel more gorgeous more beautiful and more confident than youve ever felt before that im willing to give you such an incredible deal,1,joy,0
i feel like a selfish bitch for feeling this way when countless impoverished people are suffering surely a hundred folds more than i am,3,anger,0
i feel like no matter how much preparation i do i am doomed to be my usual traveler on the fly,0,sadness,0
i feel like the rest of the season will continue to be successful like we were at freestone,1,joy,0
i just decided to put a closure on the irritant and avoid them altogether or make their presence feel equally unwelcome,0,sadness,0
i never feel deprived and i most certainly never go hungry,0,sadness,0
i finished our drinks and left and i came to feel more and more sympathetic and bad for this old man to the point where im still thinking about it hours later,2,love,0
i can t shake the feeling of being fundamentally dissatisfied with my selection in the democratic primaries,3,anger,0
i do make myself feel kind of intelligent and inspired sometimes,1,joy,0
i wont discuss any further made me feel really restless,4,fear,0
i cannot feel my lips they are numb and burning,0,sadness,0
i can get away these days with the gag line when i feel like being sarcastic that i feel sorry for anyone who wasn t fortunate enough to be born mexican,3,anger,0
i felt this coming on and i didn t do anything about it no it s the p docs fault because i mentioned feeling irritable at our last appointment and he didn t do anything about it,3,anger,0
i fight for him when i feel it is just he said and alexander s gaze seemed to turn curious,5,surprise,0
i feel like affirmation however petty is what i really need,3,anger,0
im just gonna end here cause i feel stupid lying on my bed typing non stop for the past mins,0,sadness,0
i feel wronged by you over and over,3,anger,0
i do feel irritated at times because he tried to hold me and stuff ill push away or not throw temper and shout at him,3,anger,0
i kind of feel more violent after having watched the non violence video,3,anger,0
im back to my un emo mood re reading that post makes me feel like im over reacting over something so petty,3,anger,0
i walk away from church feeling invigorated and ready to embrace the week,1,joy,0
i feel so incredibly blessed especially during the hectic exam period,1,joy,0
i do not need to shower a child with gifts to feel like i am caring,2,love,0
i feel a pang every time i read an amazing canadian literary magazine for instance that id love to submit to only to see im on the do not enter list,1,joy,0
i think the biggest problem is that rather than turning something like this off people feel the need to become victimized by something that has nothing to do with them and blog about it in nd rate publications and that is being generous,0,sadness,0
i have been feeling very empty and numb the past few months,0,sadness,0
im really feeling very disheartened by it,0,sadness,0
i recently lost lbs of the i gained over the past year and i feel fab,1,joy,0
i was starting to feel alarmed,4,fear,0
i had a feeling this little girl was going to arrive soon but i still felt very unsure of when it would actually happen,4,fear,0
i took a sip tonight and am feeling pleasantly mellow,1,joy,0
i feel blessed beyond belief to live in a day amp age when this treatment is available also to have a husband thats footing a very expensive medical bill,1,joy,0
i really do what i feel like doing about of the time they get mad,3,anger,0
i feel a change coming espa a hd target blank rel nofollow title google img src http sky sport,0,sadness,0
id actually been feeling less hostile towards ms than a lot of my linux using brethren lately,3,anger,0
id be feeling shaky too if id spent a week contemplating how id just pissed away my lifes work,4,fear,0
i feel a surge of adrenaline and excitement as i immediately recognize these two birds to be a gorgeous pair of marbled murrelets,1,joy,0
i was disgusted at the way the bus conductor threw out an old woman oiut of the minibus simply because she could not pay the fare for her luggage,3,anger,0
i think about how great everyone elses life is i feel that much more crappy about mine,0,sadness,0
i feel like the saddest most pathetic piece of shit on this planet,0,sadness,0
i forgive myself that i have accepted and allowed myself to express myself in such a way so that i could feel superior and more than others,1,joy,0
i feel greedy part comes in,3,anger,0
i am content i am restrained to myself which in turn makes me feel satisfied with the environment i am into myself and thats all i need,1,joy,0
i was feeling wronged and impotent,3,anger,0
i feel curious and bewildered,5,surprise,0
i feel nostalgic a lot more than i felt after passing out of the school,2,love,0
i know is that it s better for me as a teacher i feel the lesson is more pleasant that the language work is less artificial and it feels good that what i teach is closer to what they need instead of what someone else who is not even there thinks they need,1,joy,0
i think i want to go to an aa meeting just to hear the stories but it feels rude,3,anger,0
i didnt need that reminder plus her words made me feel as if she saw me as pathetic,0,sadness,0
i email or try to communicate in any capacity even if it s to go tell me to go pound sand feeling respected and loved is something that doesn t happen a whole lot in my life right now,1,joy,0
i feel so idiotic all the sudden,0,sadness,0
i laid on my bed and tried to hide my feelings when my sweet little girl crawled onto the bed laid on top of me and said gently mommy whats bothering you,1,joy,0
i feel so stupid because the first week of it fair wasnt even worth working for,0,sadness,0
i am feeling really weepy today i am sure i will feel better tomorrow xxx,0,sadness,0
i am feeling hesitant right now going in this alone but am trying to remain optimistic,4,fear,0
im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http,3,anger,0
i have a feeling im going to be seriously envious of whoever wins because i really want this one all to myself,3,anger,0
i feel like i have been beaten up and looking back on my week i can see why,0,sadness,0
i am grateful to have a strong support system both internally and externally that i can rely on when i am feeling uncertain and weak,4,fear,0
i look at it and again i feel horrible,0,sadness,0
i feel hopeless helpless and paralysed,0,sadness,0
i was feeling regretful that i made contact with someone with whom i need to keep distance,0,sadness,0
i feel like everyone who will be caring for zach in some way needs to be at least slightly educated in what is ok and what is not,2,love,0
i appreciate the mix of modern hard rock and classic heavy metal on faithsedge s new album the answer of insanity i also feel the album lack of strong melodies,1,joy,0
i hate talking about presents because i feel greedy,3,anger,0
i must feel hatred for the innocent deaths of all those americans,1,joy,0
i was tempted at first to name one of the many projects that the archdiocese has underway that i feel very passionate about like the restoration of saint patrick s cathedral or the strategic plan for our excellent catholic schools,2,love,0
i cant help but feel someones going to end up pissed at me,3,anger,0
i love it when i feel hot and beautiful and sexy,2,love,0
i wear this when i m feeling playful and silly,1,joy,0
i am feeling very gorgeous and i dont have to go outside in the cold with a bald head or with a wig that i dont like all that much,1,joy,0
i know is that i personally feel like staying in bed sleeping hours of the day never working again in my life and maybe eventually taking up hot yoga or zumba or some lame housewife esque passion,2,love,0
i still need to feel listened to even if iam idiotic and naive in relation,0,sadness,0
i feel rather pathetic,0,sadness,0
no description,3,anger,0
i doubt any of the stress and grief that i feel will be resolved,1,joy,0
i was feeling incredibly stressed out about not getting everything done not having the right clothes stuff like that,0,sadness,0
im feeling abit uncertain now,4,fear,0
i always feeling strange internal feeling like continuous wailing of siren in my head and when nobody hears i couldnt help crying like a siren when no one heard,5,surprise,0
i can t escape the feeling that i m being punished,0,sadness,0
i feel weird a href http bondmusings,4,fear,0
im feeling particularly homesick for my parents or the rolling west virginia hills that most of the people i love are concentrated in hickory lenoir and morganton,0,sadness,0
i feel for you you guys who been insulted ill treated lathi charged at the grounds,3,anger,0
i feel kinda dirty like i need to shower,0,sadness,0
i do this week someone else does the other weeks soo yea that made me feel talented,1,joy,0
i feel a strange sense of foreboding,4,fear,0
i feel like there is a fragment sweet scent hang on my tongue it instantly disappear as if saying i was paranoid,2,love,0
i also feel a strong sexual current flowing through me but it has no actual desire for release like the pillar of electric fire in the pillar,1,joy,0
i didn t see how my going in the army and maybe going to vietnam would achieve anything except a feeling that i had punished myself and gotten what i deserved,0,sadness,0
i feel as if my husband s life is valued and the duty of care towards him is taken seriously,1,joy,0
i am feeling hostile enough that i even hate jim right now,3,anger,0
im like not even that relieved that its done because i know i could have done better so i feel kind of regretful about that,0,sadness,0
i feel skeptical now,4,fear,0
i really do feel giggly,1,joy,0
i feel that the tazi sofa strives to be elegant yet funky without compromising on individuality,1,joy,0
i asked her why she thought of us after having no contact for years she simply said i have been having a feeling to find a little boy for you family and i just know this little guy is perfect for you,1,joy,0
i am empowered i feel superior,1,joy,0
i most want to do better think harder feel more and be more tender,2,love,0
i did feel guilty about saying no to something she really wanted,0,sadness,0
i feel very very virtuous,1,joy,0
i express my true feelings about such a wonderful experience,1,joy,0
i can say that i feel content,1,joy,0
before an exam which i,4,fear,0
when i knew about my first job,1,joy,0
i noted that the instructions suggested youd need people so i was feeling pretty smug that id managed it alone,1,joy,0
i know i should be excited about going away for a few days but instead i feel nothing and that makes me feel like an ungrateful horrible person,0,sadness,0
i devised myself rather than had suggested to me the flower distribution and im esp pleased as i bought the flowers when i didnt have my bank card it feels much harder to be generous when having to be especially careful with money and im now wondering if that was the lesson of losing it,2,love,0
i have friends and family back home that can help me when i m feeling homesick because i m sure i will be,0,sadness,0
ive been feeling a bit remorseful about our decision kicking myself that i was too cheap for my own good,0,sadness,0
